event_id,user_id,event_type,page_url,event_timestamp,device_type,browser,os,session_duration_seconds,error_flag,created_at
E005595,U000348,search,,10/02/2024 15:49,desktop,,Android,,TRUE,2024-10-02 15:49
E002063, U000232 ,comment,,2024-04-08 4:03,,Safari,Windows,,TRUE,2024-04-08 4:03
E003471,U000846,comment,,2025-02-21 12:10,,Firefox,Windows,unknown,,2025-02-21 12:10
E006908,U000134,login,/integrations,09/09/2024 23:56,,,macOS,,FALSE,2024-09-09 23:56
E007756,U000457,doc_create,,2024-12-19,,Firefox,macOS,1593,FALSE,2024-12-19 8:26
E008998, U000003 ,doc_create,,2023-02-28 2:52,DESKTOP,Edge,macOS,unknown,TRUE,2023-02-28 2:52
E003972,U002212,page_view,/billing,06/03/2024 03:10,,Safari,,,TRUE,2024-06-03 3:10
E008919,U001198,AI_SEARCH,,03/14/2023 11:09,tablet,Edge,,,TRUE,2023-03-14 11:09
E000607,u001374,doc_edit,,04/21/2024 15:08,DESKTOP,,Android,1004,TRUE,2024-04-21 15:08
E005815,u000145,export,,2024-12-28 13:11,,,Windows,,FALSE,2024-12-28 13:11
E000282,U001029,EXPORT,,03/07/2023 21:07,,Chrome,Linux,unknown,FALSE,2023-03-07 21:07
E002408,U000865,ai_search,,2025-05-15,tablet,Edge,Windows,,0,2025-05-15 9:29
E008105,  U000003  ,doc_create,,2024-12-23 3:12,,Firefox,,,,2024-12-23 3:12
E008818,U001186,doc_delete,,2024-11-16,,Brave,,unknown,TRUE,2024-11-16 19:40
E008236,U000351,comment,,0000-00-00 00:00:00,tablet,,Windows,,FALSE,2025-02-15 23:05
E006932,U001029,doc_delete,,2024-03-02 14:20,DESKTOP,Safari,iOS,,FALSE,2024-03-02 14:20
E007621,U001167,comment,,2024-02-16 14:45,tablet,,macOS,446,0,2024-02-16 14:45
E008444,U001820,search,,2023-07-12,tablet,Chrome,Linux,unknown,TRUE,2023-07-12 5:49
E003828,U002072,page_view,/admin,06/09/2025 05:47,,Chrome,Windows,,FALSE,2025-06-09 5:47
E003351,U001995,integration_connect,,08/20/2024 12:31,tablet,Firefox,macOS,,TRUE,2024-08-20 12:31
E002201,U001498,doc_create,,2023-07-29,tablet,,macOS,unknown,,2023-07-29 6:25
E002417,U000946,search,,03/24/2023 20:21,,,,,1,2023-03-24 20:21
E005216,U002197,login,/dashboard,01/31/2025 02:34,desktop,,macOS,1775,TRUE,2025-01-31 2:34
E007715,U000451,export,,2025-03-24 3:59,mobile,Brave,Android,958,FALSE,2025-03-24 3:59
 E004051,U000427,doc_create,,2025-04-30 9:47,tablet,Edge,Linux,,TRUE,2025-04-30 9:47
E000683,U000452,share,,07/14/2024 16:30,DESKTOP,Brave,iOS,unknown,FALSE,2024-07-14 16:30
E005794,U000660,doc_edit,,2024-07-21 11:36,,Safari,Linux,unknown,,2024-07-21 11:36
E007383,U000118,doc_create,,06/14/2024 15:53,DESKTOP,,Linux,unknown,TRUE,2024-06-14 15:53
E002905,U000154,doc_edit,,2023-12-12 3:23,desktop,,macOS,,TRUE,2023-12-12 3:23
E003830,U000462,comment,,2025-03-18 0:21,desktop,Safari,Android,1471,FALSE,2025-03-18 0:21
E005466,U001757,ai_search,,08/14/2023 16:57,tablet,Chrome,,,FALSE,2023-08-14 16:57
E004805,U000545,export,,01/03/2023 23:04,DESKTOP,Firefox,Linux,unknown,1,2023-01-03 23:04
E006795,U001270,comment,,07/28/2024 11:27,tablet,Chrome,,,TRUE,2024-07-28 11:27
E004791,U000876,doc_create,,01/20/2025 16:26,desktop,Chrome,,744,0,2025-01-20 16:26
E006064,U001105,comment,,2024-02-28,,Firefox,macOS,,,2024-02-28 12:25
E007776,U001676,logout,/admin,2023-03-15,mobile,Firefox,Windows,,TRUE,2023-03-15 4:29
 E007357,U001871,ai_search,,09/25/2023 04:51,mobile,,,1650,FALSE,2023-09-25 4:51
E002792,U000419,doc_delete,,2024-11-09,DESKTOP,Edge,,,0,2024-11-09 18:15
E000984,U000660,ai_search,,,desktop,Brave,Linux,unknown,TRUE,2024-01-22 12:29
E006698,U000596,integration_error,,,mobile,,,1392,0,2025-02-04 7:35
E005245,U001473,logout,/onboarding,12/16/2024 05:47,,Brave,macOS,,,2024-12-16 5:47
E004674,U002061,export,,,mobile,Brave,Linux,,1,2023-09-19 1:56
E004953,U001235,share,,2023-06-23 16:36,DESKTOP,,,,,2023-06-23 16:36
E007111,U002366,integration_error,,05/05/2025 06:48,mobile,Safari,Linux,,,2025-05-05 6:48
E002485,U001152,doc_edit,,05/06/2024 22:12,tablet,,Linux,,FALSE,2024-05-06 22:12
E005881,U000617,page_view,/integrations,04/04/2023 08:20,tablet,Brave,Android,unknown,,2023-04-04 8:20
E008860,U000512,ai_search,,2024-04-14 3:15,,Firefox,Windows,,FALSE,2024-04-14 3:15
E003075,U000478,integration_connect,,2024-09-30,desktop,,iOS,1236,,2024-09-30 17:34
E008273,U000990,doc_edit,,06/18/2025 03:43,mobile,Chrome,,,FALSE,2025-06-18 3:43
E004464,U002269,comment,,2025-03-18,desktop,Edge,Windows,1393,FALSE,2025-03-18 13:25
E003247,U000439,integration_error,,03/11/2025 21:35,desktop,Edge,Linux,1274,,2025-03-11 21:35
E006380,U002226,login,/admin,07/02/2023 09:59,DESKTOP,Edge,Linux,889,FALSE,2023-07-02 9:59
E003748,U002041,search,,2025-06-06,desktop,,,,0,2025-06-06 11:25
E008274,U001856,ai_search,,2024-07-19,,Brave,,,FALSE,2024-07-19 11:42
E002255,U001008,logout,/integrations,06/13/2025 09:59,,Firefox,Android,unknown,FALSE,2025-06-13 9:59
E005352,U001667,login,/settings,2024-11-01,mobile,,,,,2024-11-01 9:32
E005535,U001916,integration_error,,2023-11-24,mobile,,Windows,,0,2023-11-24 13:41
E007770, U000846 ,integration_error,,2023-01-14 21:43,mobile,Edge,Windows,1403,FALSE,2023-01-14 21:43
E003511,U001477,page_view,/onboarding,2025-03-03 4:33,tablet,Edge,macOS,,1,2025-03-03 4:33
E003667,U002118,ai_search,,2025-02-17,,,Windows,,1,2025-02-17 1:38
E003026,U000896,doc_create,,,DESKTOP,,Windows,,,2023-10-28 20:06
e003634,U001461,comment,,0000-00-00 00:00:00,desktop,Firefox,,unknown,,2023-10-23 2:54
E006552,U000056,ai_search,,2023-03-07 7:13,DESKTOP,Chrome,macOS,,FALSE,2023-03-07 7:13
E001390,U000418,page_view,/admin,2024-06-25,,,macOS,unknown,TRUE,2024-06-25 2:42
E006918,U001172,integration_error,,11/22/2023 21:06,,,,181,,2023-11-22 21:06
E005564,U000703,comment,,09/18/2023 17:00,,Safari,iOS,unknown,0,2023-09-18 17:00
E007086,U000177,search,,2024-04-26,,Safari,Windows,1176,FALSE,2024-04-26 2:10
E004886,U001208,export,,01/23/2025 15:31,,,Linux,,0,2025-01-23 15:31
E006511,U000853,page_view,/docs,2023-08-25,,Edge,,unknown,,2023-08-25 15:22
E007722,U002084,comment,,2024-04-12 15:04,,Brave,Android,unknown,0,2024-04-12 15:04
E000891,U000013,export,,12/12/2023 23:02,DESKTOP,Chrome,,unknown,FALSE,2023-12-12 23:02
 E007930,U001254,integration_connect,,03/16/2023 01:22,,,,568,TRUE,2023-03-16 1:22
E004977,U001234,logout,/integrations,2023-12-15,desktop,Edge,,,FALSE,2023-12-15 21:01
E004280,U000109,share,,2024-10-30 7:00,DESKTOP,Safari,Linux,unknown,,2024-10-30 7:00
E003682,U002483,doc_create,,2024-05-10 5:16,mobile,,,unknown,FALSE,2024-05-10 5:16
E008681,U000062,integration_connect,,2024-09-02 5:17,desktop,Brave,macOS,604,,2024-09-02 5:17
E005251,U001195,logout,/settings,11/11/2023 10:15,tablet,Brave,,,FALSE,2023-11-11 10:15
E006886,U000948,page_view,/onboarding,2023-03-14,,Brave,Linux,,TRUE,2023-03-14 0:04
E005525,U000617,logout,/billing,05/07/2023 13:48,,Safari,Linux,,0,2023-05-07 13:48
 E006576,U002245,page_view,/search,2024-05-11,,,Android,,TRUE,2024-05-11 11:33
E005455,U001106,logout,/help,2024-12-24,DESKTOP,,,1647,TRUE,2024-12-24 23:59
E006748,U000808,share,,02/07/2024 05:08,,Firefox,,,,2024-02-07 5:08
E006009,U000394,login,/admin,06/22/2024 17:33,,Edge,,,FALSE,2024-06-22 17:33
E000766,U000072,comment,,2025-02-03 1:51,,Edge,iOS,,FALSE,2025-02-03 1:51
E007794,U001517,ai_search,,01/26/2024 03:39,,Brave,Windows,unknown,FALSE,2024-01-26 3:39
E008794,U002372,share,,10/03/2023 16:32,desktop,,macOS,,1,2023-10-03 16:32
E003743,U001008,ai_search,,02/12/2023 12:46,mobile,Safari,Linux,1693,,2023-02-12 12:46
E000995,u000608,integration_error,,0000-00-00 00:00:00,DESKTOP,Firefox,Android,,,2024-11-16 16:51
E006194,U002554,logout,/billing,,,Safari,,,TRUE,2024-10-05 13:54
E002045,u000594,doc_delete,,03/06/2024 06:35,DESKTOP,Safari,,621,1,2024-03-06 6:35
E005646,U001461,export,,2023-09-17,desktop,,,,,2023-09-17 2:27
E005813,U002510,page_view,/dashboard,,desktop,,Windows,,,2025-01-20 19:40
E005921,U000711,doc_edit,,02/27/2025 07:41,,Safari,,920,FALSE,2025-02-27 7:41
E005225,U001466,comment,,2024-12-24,,,Windows,unknown,TRUE,2024-12-24 6:23
E000154,u001403,doc_create,,2025-01-02 19:17,tablet,Brave,Windows,,FALSE,2025-01-02 19:17
E000312,U001365,doc_edit,,12/06/2024 01:28,,,,,0,2024-12-06 1:28
E002136,U002557,page_view,/settings,,,Brave,macOS,,FALSE,2024-12-26 20:39
E001620,U001044,doc_delete,,06/10/2023 01:17,,Brave,macOS,,,2023-06-10 1:17
E003397,U002222,PAGE_VIEW,/billing,2024-11-23,desktop,Chrome,iOS,,FALSE,2024-11-23 6:02
E007496, U001542 ,integration_connect,,2024-04-13,mobile,Chrome,iOS,,FALSE,2024-04-13 21:05
 E000652,U001294,search,,10/10/2023 06:34,tablet,Brave,macOS,742,FALSE,2023-10-10 6:34
E002823, U001357 ,search,,2024-10-05 17:31,,Chrome,iOS,,FALSE,2024-10-05 17:31
E001498,U000042,share,,2024-02-01,mobile,Safari,iOS,unknown,FALSE,2024-02-01 20:18
E000045,U001130,login,/search,2024-02-29 9:32,mobile,Brave,,unknown,,2024-02-29 9:32
E003193,U001642,logout,/search,,tablet,Edge,,1466,TRUE,2024-03-19 1:36
E005149,u002566,share,,,tablet,,,1272,,2024-09-28 13:41
E000095,U001031,doc_edit,,01/09/2025 11:25,tablet,Firefox,Android,unknown,FALSE,2025-01-09 11:25
e002000,u001448,comment,,11/27/2024 17:33,DESKTOP,Chrome,,645,FALSE,2024-11-27 17:33
E003843,U001488,logout,/onboarding,,,Edge,,,,2024-02-25 7:19
E002540,U002484,comment,,07/02/2024 19:04,tablet,Edge,Linux,,,2024-07-02 19:04
E000290,U001205,search,,2023-10-14,,Safari,,1068,FALSE,2023-10-14 4:41
E001365,U001745,doc_create,,02/23/2023 17:32,,Chrome,macOS,unknown,TRUE,2023-02-23 17:32
E007303,U000075,export,,07/24/2024 11:03,,Brave,iOS,unknown,,2024-07-24 11:03
E006521,U001295,logout,/help,,DESKTOP,Brave,Android,42,,2024-05-20 0:48
E004561,U001676,doc_create,,2024-11-15,DESKTOP,,Android,,FALSE,2024-11-15 15:37
E003934,U001973,integration_connect,,2023-07-25,,Safari,Windows,,0,2023-07-25 10:33
E008751,U002121,integration_connect,,,mobile,Edge,Linux,,0,2025-01-02 15:51
E004254,U000615,logout,/billing,2025-05-25 6:41,mobile,Firefox,,407,FALSE,2025-05-25 6:41
E008012,U001906,doc_delete,,0000-00-00 00:00:00,desktop,Brave,Linux,,0,2025-06-03 6:51
E002896,u001489,login,/help,2024-04-05,tablet,,Linux,,0,2024-04-05 21:41
E004672,U000661,integration_error,,03/20/2024 17:55,mobile,Firefox,Android,,0,2024-03-20 17:55
E005199,U000286,integration_connect,,2024-03-02,,,iOS,,1,2024-03-02 2:55
E005806,U001018,login,/integrations,2023-02-27,mobile,Brave,iOS,,,2023-02-27 5:36
E000289,U000545,search,,01/07/2023 17:55,,,iOS,749,,2023-01-07 17:55
E004078,U002476,login,/admin,06/23/2023 23:31,,Brave,,,1,2023-06-23 23:31
E005724,U001046,doc_create,,,,,Windows,,,2023-07-11 22:22
E002651,U000193,doc_edit,,2024-08-05 6:05,DESKTOP,Chrome,Windows,,,2024-08-05 6:05
E000844,U002590,export,,2024-10-26,DESKTOP,Firefox,macOS,unknown,TRUE,2024-10-26 19:37
E005071,U001111,page_view,/billing,2024-12-03 6:15,,Edge,,1153,FALSE,2024-12-03 6:15
E000897,U001516,logout,/billing,2024-06-18,,Chrome,Android,,,2024-06-18 13:20
E005649, U001589 ,LOGIN,/dashboard,2024-04-30,mobile,Chrome,,,TRUE,2024-04-30 9:50
E005143,U001292,login,/help,2024-03-04,mobile,,Windows,1736,,2024-03-04 9:13
E004357,U002402,integration_connect,,,tablet,,,1148,TRUE,2023-11-01 14:42
E008111,U001949,login,/docs,2023-01-19,,,Linux,unknown,1,2023-01-19 8:23
E000739,U001261,export,,07/03/2023 18:23,DESKTOP,Edge,,unknown,0,2023-07-03 18:23
E008329,U000391,page_view,/admin,2025-04-23,,,,,1,2025-04-23 18:57
E005356, U000303 ,comment,,08/07/2024 12:52,mobile,Safari,,,FALSE,2024-08-07 12:52
E000368,U000875,integration_connect,,,DESKTOP,Chrome,Windows,,TRUE,2025-02-07 16:55
E000224,U000204,comment,,04/08/2023 14:16,,Edge,Linux,1727,1,2023-04-08 14:16
E001474,U000809,doc_edit,,,DESKTOP,Chrome,iOS,unknown,TRUE,2023-03-14 9:52
E000056,U001459,comment,,,,,Windows,,0,2024-03-30 19:59
E008484,USR-000221,export,,,,,iOS,,,2024-02-17 11:23
E000536,U001387,LOGOUT,/integrations,2023-02-07,DESKTOP,Chrome,,unknown,FALSE,2023-02-07 20:35
E007286,U001786,integration_connect,,2023-04-06,,Chrome,,1636,TRUE,2023-04-06 6:18
E006838,U001340,integration_error,,2023-12-09,tablet,Brave,,,,2023-12-09 19:00
E001531,U000633,login,/help,07/15/2024 18:47,mobile,,Android,,FALSE,2024-07-15 18:47
E008393,U000708,integration_error,,,DESKTOP,Safari,Windows,,,2023-03-13 0:04
E006967,U000869,integration_connect,,2024-06-11 9:41,,Firefox,iOS,unknown,0,2024-06-11 9:41
E002355,U000355,search,,10/07/2024 19:06,mobile,,,,,2024-10-07 19:06
E006331,U001046,export,,0000-00-00 00:00:00,,,iOS,,FALSE,2024-11-26 8:19
E005442,U000023,comment,,04/22/2023 08:50,DESKTOP,,Linux,,TRUE,2023-04-22 8:50
E001475,U000245,page_view,/pricing,07/10/2024 02:54,DESKTOP,Edge,iOS,654,,2024-07-10 2:54
E007217,U000114,page_view,/help,0000-00-00 00:00:00,,,Android,,TRUE,2024-07-09 15:54
E008578,U000833,login,/billing,01/28/2023 00:18,,Safari,Windows,,1,2023-01-28 0:18
E000681,U001438,doc_create,,04/09/2024 15:45,mobile,Brave,,unknown,1,2024-04-09 15:45
E005275,U000225,ai_search,,2024-05-25 20:22,,Edge,iOS,,0,2024-05-25 20:22
E005011,U000082,logout,/admin,2024-06-27,DESKTOP,,Windows,1270,,2024-06-27 8:52
E001366,U002123,integration_error,,,mobile,Brave,macOS,unknown,0,2024-07-08 19:03
E000483,U000626,ai_search,,10/17/2024 03:55,tablet,Edge,Android,unknown,FALSE,2024-10-17 3:55
e006477,U002313,logout,/admin,2024-07-24 3:42,,,macOS,,,2024-07-24 3:42
E004147,U001727,search,,03/14/2025 04:49,DESKTOP,Safari,iOS,unknown,,2025-03-14 4:49
E007977,U001207,doc_edit,,2023-06-04 0:56,,Safari,Linux,1138,FALSE,2023-06-04 0:56
E006840,U000108,ai_search,,2023-01-02 15:01,DESKTOP,Firefox,iOS,unknown,0,2023-01-02 15:01
E004128,U000846,page_view,/help,12/20/2023 14:12,,,Android,,,2023-12-20 14:12
E001006,U001599,ai_search,,2023-10-03,,Safari,iOS,unknown,1,2023-10-03 15:12
E005533,U001876,doc_delete,,10/17/2024 06:22,mobile,Safari,,,TRUE,2024-10-17 6:22
E008127,U002555,logout,/help,,desktop,Firefox,Windows,,1,2024-05-01 22:35
E007227,U000189,login,/billing,2023-06-30,mobile,Brave,,,TRUE,2023-06-30 6:20
E004509,U000322,export,,2025-06-07,mobile,Edge,iOS,,,2025-06-07 23:53
E006770,U000100,ai_search,,2023-06-21 19:36,tablet,Chrome,,,,2023-06-21 19:36
E005973,U000308,integration_error,,,,,Linux,,,2023-07-19 0:50
E003145,u002580,page_view,/integrations,06/27/2023 16:10,,Edge,Windows,unknown,,2023-06-27 16:10
E000346,U002298,doc_edit,,12/28/2023 10:11,desktop,,Android,unknown,FALSE,2023-12-28 10:11
E006808,U000535,share,,2024-08-24 10:54,,Firefox,Windows,,,2024-08-24 10:54
E004978,U001147,doc_edit,,2023-02-03 20:54,DESKTOP,Edge,,,,2023-02-03 20:54
E002209,U000423,logout,/dashboard,2023-08-14,,Firefox,macOS,,0,2023-08-14 23:25
E006829,U002468,page_view,/settings,2023-07-14 11:07,desktop,Firefox,,,,2023-07-14 11:07
E000224,U001947,search,,12/21/2024 11:29,DESKTOP,Firefox,Android,,TRUE,2024-12-21 11:29
E008793,U002041,ai_search,,2023-06-09,DESKTOP,Brave,Linux,1353,1,2023-06-09 9:19
E006339,U001848,comment,,11/12/2024 07:31,desktop,Chrome,Windows,1133,FALSE,2024-11-12 7:31
E000417,U000122,search,,05/19/2024 20:25,desktop,,,,TRUE,2024-05-19 20:25
E006535,U001757,doc_create,,2025-02-20,,,iOS,,FALSE,2025-02-20 11:50
E003594,U000887,doc_delete,,0000-00-00 00:00:00,desktop,,,unknown,,2025-01-17 23:12
E000372, U001741 ,doc_delete,,2025-04-25 4:00,,Firefox,Linux,1057,FALSE,2025-04-25 4:00
E000501,U001978,export,,2024-10-31,desktop,Safari,macOS,,FALSE,2024-10-31 19:57
E001058,U000738,page_view,/integrations,2023-09-24 5:59,DESKTOP,,iOS,1442,0,2023-09-24 5:59
E000385,U002256,logout,/help,02/07/2023 12:01,DESKTOP,Edge,Linux,unknown,TRUE,2023-02-07 12:01
E007234,U002416,comment,,2023-12-07,,Chrome,iOS,unknown,TRUE,2023-12-07 9:08
E006737,U000224,doc_edit,,0000-00-00 00:00:00,,,macOS,,,2024-01-30 14:44
E007122,U001948,comment,,05/20/2023 23:06,,Firefox,,,FALSE,2023-05-20 23:06
E004225, U000179 ,logout,/pricing,2025-03-23,mobile,Edge,Windows,,TRUE,2025-03-23 13:54
E002547,U001974,export,,2025-05-24 11:44,,Edge,Linux,,FALSE,2025-05-24 11:44
E006219,U000008,integration_error,,09/11/2023 19:38,,Edge,Android,,0,2023-09-11 19:38
E003154,U000830,logout,/dashboard,2024-07-22 6:54,tablet,,,,FALSE,2024-07-22 6:54
E005583,U001957,page_view,/help,07/21/2024 20:51,desktop,Chrome,,,FALSE,2024-07-21 20:51
E002903,U002489,search,,2023-04-12 17:56,tablet,Safari,Linux,,TRUE,2023-04-12 17:56
E003013,U002131,doc_delete,,2023-12-19,,Chrome,,unknown,FALSE,2023-12-19 23:07
E005246,U002428,search,,05/29/2025 11:02,DESKTOP,Firefox,macOS,,FALSE,2025-05-29 11:02
E007897,U000730,integration_connect,,2023-05-02,,,macOS,,TRUE,2023-05-02 8:00
E002235,u001422,integration_connect,,2024-12-27,mobile,,,,TRUE,2024-12-27 13:10
E007616,U001594,integration_error,,09/14/2024 03:47,tablet,,iOS,57,TRUE,2024-09-14 3:47
E008858,U001895,doc_delete,,2023-08-05 1:25,DESKTOP,Chrome,macOS,unknown,FALSE,2023-08-05 1:25
E003007,U001504,comment,,07/26/2023 11:33,,Firefox,Android,,,2023-07-26 11:33
E006698,U001969,share,,2023-06-09,desktop,Firefox,macOS,,,2023-06-09 2:56
E001097,U002436,doc_edit,,2024-08-20,mobile,Firefox,Windows,1436,,2024-08-20 11:41
E005958,U000572,search,,,mobile,Safari,Linux,,TRUE,2023-04-29 3:42
E008001,U002596,search,,2023-09-17 20:42,DESKTOP,Edge,Linux,unknown,FALSE,2023-09-17 20:42
E008881,U002459,doc_create,,0000-00-00 00:00:00,,,,652,0,2023-10-26 0:23
E008203,U000892,ai_search,,2023-01-05 23:45,tablet,,Android,,TRUE,2023-01-05 23:45
E003665,u000940,comment,,2024-12-18,DESKTOP,Safari,Android,unknown,,2024-12-18 1:57
E001950,U001331,ai_search,,,DESKTOP,Chrome,,,,2023-05-02 6:47
E001327,U002356,doc_create,,2023-02-19,,Safari,Windows,,TRUE,2023-02-19 5:50
E008195,U001661,share,,10/18/2024 11:34,desktop,,Android,unknown,TRUE,2024-10-18 11:34
E004664,U001474,ai_search,,2024-09-10 12:56,,,macOS,940,,2024-09-10 12:56
E008919,U000060,integration_connect,,,DESKTOP,Chrome,Linux,,1,2023-10-05 0:29
E005589,U002560,comment,,2025-01-05 2:53,tablet,Firefox,,unknown,,2025-01-05 2:53
E002503,U001664,doc_create,,2025-03-24,,Safari,Linux,,FALSE,2025-03-24 16:50
E008459,U001943,page_view,/billing,2024-07-28 0:37,tablet,Firefox,,unknown,TRUE,2024-07-28 0:37
E001639,U000162,doc_create,,07/14/2023 17:43,DESKTOP,Edge,Linux,,FALSE,2023-07-14 17:43
E001933,USR-002274,doc_delete,,0000-00-00 00:00:00,desktop,Edge,macOS,1639,1,2024-07-23 13:10
E001831,U002506,ai_search,,05/24/2025 06:12,tablet,,Windows,201,FALSE,2025-05-24 6:12
E001612,U001506,export,,04/11/2024 12:21,DESKTOP,,iOS,,FALSE,2024-04-11 12:21
E008244,U001127,search,,2024-09-21,tablet,Chrome,Android,,,2024-09-21 14:19
E002934,U001848,doc_create,,07/19/2023 02:56,,Safari,Android,,TRUE,2023-07-19 2:56
E002579,U000682,logout,/help,2025-01-23 9:25,mobile,Chrome,Android,1731,FALSE,2025-01-23 9:25
E004038,U000664,export,,2024-12-03 19:23,DESKTOP,Edge,Windows,unknown,FALSE,2024-12-03 19:23
E007671,U000331,ai_search,,04/22/2024 11:02,,Safari,Linux,,FALSE,2024-04-22 11:02
E005356,U001966,comment,,01/31/2023 13:01,tablet,Edge,,1138,FALSE,2023-01-31 13:01
E005201, U000369 ,doc_delete,,2023-12-21 0:35,DESKTOP,Chrome,,unknown,,2023-12-21 0:35
E002290,U000140,doc_create,,2025-04-03,desktop,,,unknown,0,2025-04-03 18:41
E007630,U001799,doc_delete,,04/26/2024 14:00,DESKTOP,Safari,Linux,,TRUE,2024-04-26 14:00
E006906, U001340 ,export,,,mobile,Brave,Windows,389,TRUE,2024-07-07 22:31
E007098,U000212,integration_error,,2025-04-21,,,,,TRUE,2025-04-21 20:43
E003954,U001611,ai_search,,2024-03-27,desktop,,iOS,,TRUE,2024-03-27 12:43
E008807,U000394,logout,/billing,09/26/2024 20:40,desktop,Brave,,1277,0,2024-09-26 20:40
E006060, U000242 ,search,,2024-09-05 7:58,mobile,Edge,Android,,TRUE,2024-09-05 7:58
E001523,U001725,doc_delete,,0000-00-00 00:00:00,mobile,,Android,unknown,TRUE,2024-09-30 21:31
E005877,U000257,integration_connect,,2024-01-31,desktop,Edge,macOS,,0,2024-01-31 11:04
E000622,USR-000806,page_view,/integrations,12/05/2023 01:36,mobile,Edge,Windows,126,TRUE,2023-12-05 1:36
E003036,U001092,search,,2024-05-30 22:29,tablet,Edge,macOS,,0,2024-05-30 22:29
 E008861,U001540,LOGIN,/admin,2023-02-08,,Safari,,,FALSE,2023-02-08 12:26
E000324,U002481,integration_error,,09/06/2024 22:11,mobile,,,unknown,FALSE,2024-09-06 22:11
E003700,U000990,login,/onboarding,2024-06-19,desktop,Brave,,,1,2024-06-19 4:56
E007401,U000651,ai_search,,0000-00-00 00:00:00,,Brave,,,FALSE,2024-03-20 10:29
E004886,U002491,export,,2024-09-19,,Brave,Android,,0,2024-09-19 18:32
E003805, U000627 ,share,,2025-03-17 23:17,tablet,Chrome,,unknown,TRUE,2025-03-17 23:17
E000951,U000342,doc_delete,,12/29/2024 10:03,desktop,,Windows,unknown,FALSE,2024-12-29 10:03
E002044,U001650,integration_error,,,,,Android,,TRUE,2023-08-02 5:50
E001103,U000495,doc_delete,,05/27/2024 13:50,DESKTOP,,,,FALSE,2024-05-27 13:50
E004320,U000725,login,/search,11/01/2023 14:15,,Edge,iOS,,FALSE,2023-11-01 14:15
E007217,U000780,doc_edit,,2024-11-26,DESKTOP,Chrome,Windows,,TRUE,2024-11-26 15:36
E004318,U001842,search,,2023-05-01,desktop,,iOS,unknown,0,2023-05-01 23:53
E008107,U000275,integration_error,,08/23/2023 12:38,mobile,Brave,Linux,606,FALSE,2023-08-23 12:38
E000975,U002177,login,/search,05/10/2025 04:17,tablet,Firefox,,,,2025-05-10 4:17
E002819,U000437,ai_search,,03/09/2025 04:09,tablet,Brave,Linux,unknown,FALSE,2025-03-09 4:09
E002607,U001824,export,,2024-01-03,,Brave,,,FALSE,2024-01-03 20:34
E008868,U001949,doc_create,,2024-05-01,DESKTOP,,macOS,,TRUE,2024-05-01 1:24
E005439,U001675,ai_search,,2024-06-27 4:41,desktop,Firefox,iOS,unknown,1,2024-06-27 4:41
E000260,U002596,login,/integrations,03/13/2023 18:39,DESKTOP,Firefox,,1795,TRUE,2023-03-13 18:39
E002621,U001325,ai_search,,2023-09-22,desktop,Brave,Linux,,,2023-09-22 23:31
E002977,U000406,ai_search,,03/24/2024 05:30,DESKTOP,,Android,,TRUE,2024-03-24 5:30
E007740,U000608,integration_error,,2023-07-01 20:14,tablet,Chrome,iOS,,TRUE,2023-07-01 20:14
e002117,U000844,doc_edit,,2023-09-09 22:23,desktop,Firefox,,unknown,FALSE,2023-09-09 22:23
E003840,U000247,export,,2024-06-01,,Safari,iOS,1440,,2024-06-01 3:49
e005068,U002419,comment,,,DESKTOP,Chrome,iOS,unknown,1,2024-05-10 21:14
